qb,att,cmp,yds,ypa,int,lg,sack,loss,accuracy,td
Andy DaltonA. Dalton,-0.14387528641880856,0.24625070214127973,0.47188197069026705,0.6160629157424823,0.30023783122549075,0.9157063957126834,0.008042430811028223,1.1078321975140684,0.776062306182145,0
Ryan TannehillR. Tannehill,-0.07001156096452867,-0.3169277306240859,-0.19604021744801292,-0.13408671689609003,0.30023783122549075,0.7491056638454829,0.5795281025593848,0.40397808043991273,-0.41599514476007804,1
Blake BortlesB. Bortles,0.2993070663068709,-0.09165635751793967,0.042503421172801356,-0.21743667607815356,1.426595906133543,0.6380385092673494,1.1510137743077415,0.5603901064563918,-0.5501397172446247,1
Jay CutlerJ. Cutler,0.0038521644897512434,0.1336150155882066,0.09975389444179679,0.08817984092274614,0.30023783122549075,-0.13943157277958598,0.5795281025593848,0.40397808043991273,0.27505265288758723,3
Jimmy ClausenJ. Clausen,-1.8427409718672465,-2.006463028920183,-1.8563039422488803,-0.8008863903525986,-0.8261202436825615,-0.8058345002483877,-1.134928912685685,-1.0037301537083985,-2.530601405561934,0
Tom BradyT. Brady,0.3731707917611508,1.259971881118938,1.3115555786355333,0.7827628341066093,-0.8261202436825615,0.5269713546892157,-1.134928912685685,-1.0037301537083985,1.4202175747037187,5
Jimmy GaroppoloJ. Garoppolo,-1.9904684227758063,-1.7811916558140366,-1.8563039422488803,0.0048298817406826015,-0.8261202436825615,-1.0835023866937217,-0.5634432409373284,-0.14346401061776382,2.2790912660658176,0
Kyle OrtonK. Orton,-0.9563762664158876,-0.9927418499425247,0.20471309543495508,1.866312303473436,-0.8261202436825615,2.6372472916737544,1.1510137743077415,0.9514201714975893,-0.19648584433081945,4
Michael VickM. Vick,0.4470345172154307,-0.09165635751793967,-0.6063352758758135,-0.8564530298073076,0.30023783122549075,-0.9169016548265213,1.1510137743077415,0.6385961194646312,-0.7269666537015275,0
Geno SmithG. Smith,-1.6211497955044067,-1.8938273423671097,-2.0185136165110342,-1.8566525399920708,2.552953981041595,-1.8054388914515902,-1.134928912685685,-1.0037301537083985,-2.2299956135851997,0
Nick FolesN. Foles,2.3674913790267085,1.9357860004373766,1.85543507469099,-0.18965335635079913,1.426595906133543,0.9712399730017502,-1.134928912685685,-1.0037301537083985,-0.24211860212614902,2
Carson PalmerC. Palmer,0.8902168699411102,0.1336150155882066,1.0730119400147191,0.14374648037745524,-0.8261202436825615,2.415112982517487,-1.134928912685685,-1.0037301537083985,-0.8701122689285441,2
Derek CarrD. Carr,1.776581575392469,1.7105146273312304,1.0634701944698866,-0.3285699549875718,-0.8261202436825615,-0.3060323046467864,1.1510137743077415,0.32577206743167325,0.05238169586778428,1
Darren McFaddenD. McFadden,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Matt SchaubM. Schaub,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,0.30023783122549075,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Brian HoyerB. Hoyer,-0.14387528641880856,0.020979329035133457,0.5577576805937602,0.6994128749245461,-0.8261202436825615,0.6380385092673494,-0.5634432409373284,-0.3780820496424823,0.3466254605010959,1
Andrew LuckA. Luck,1.11180804630395,0.8094291349066454,1.7504758736978316,0.44936299737835517,1.426595906133543,0.8601728184236166,0.008042430811028223,0.16936004141519423,-0.2593576439599408,3
Ben RoethlisbergerB. Roethlisberger,1.4072629481210694,2.386328746649669,2.9145688301674055,0.9494627524707364,-0.8261202436825615,0.8601728184236166,-1.134928912685685,-1.0037301537083985,1.174825091457405,6
Aaron RodgersA. Rodgers,0.6686256935782704,1.0347005080127916,1.922227293504818,0.9494627524707364,1.426595906133543,1.8597772096268192,0.5795281025593848,0.4821840934481523,0.5833662856842382,1
Matt FlynnM. Flynn,-2.1381958736843663,-2.006463028920183,-1.9898883798765363,0.19931311983216435,-0.8261202436825615,-1.5833045822953231,-0.5634432409373284,-0.6127000886672008,2.2790912660658176,0
Drew BreesD. Brees,0.15157961539831105,0.9220648214597185,0.9012605202077328,0.6716295551971911,-0.8261202436825615,0.7491056638454829,0.008042430811028223,-0.29987603663424284,1.339698166138522,3
Colt McCoyC. McCoy,0.0038521644897512434,0.6967934483535723,0.7867595736697419,0.7549795143792549,0.30023783122549075,0.6935720865564162,0.5795281025593848,0.0129480153987152,1.2770719594767026,0
Tony RomoT. Romo,-0.14387528641880856,-0.2042920440710128,-0.0719975253651895,0.060396521195391704,-0.8261202436825615,-0.13943157277958598,1.722499446056098,3.219394548736535,-0.08281138517995386,1
Brandon WeedenB. Weeden,-1.7688772464129665,-1.6685559692609635,-1.4078419016417496,1.1717293102895727,-0.8261202436825615,-0.6392337683811873,-1.134928912685685,-1.0037301537083985,0.27505265288758723,1
Drew BreesD. Brees,0.2993070663068709,0.584157761800499,0.7676760825800768,0.3937963579236458,0.30023783122549075,-0.5281666138030536,1.1510137743077415,1.1078321975140684,0.5108219014967913,1
Cam NewtonC. Newton,-0.14387528641880856,-0.9927418499425247,-0.6254187669654786,-0.5230531930790533,0.30023783122549075,0.5825049319782826,1.1510137743077415,1.2642442235305476,-1.585840345063626,0
Mike GlennonM. Glennon,0.22544334085259096,-0.2042920440710128,0.41463149742127164,0.17152980010480992,1.426595906133543,-0.13943157277958598,0.008042430811028223,-0.3780820496424823,-0.6358739894661535,2
Brian HoyerB. Hoyer,0.2993070663068709,0.24625070214127973,0.7963013192145745,0.42157967765100074,1.426595906133543,-0.13943157277958598,1.1510137743077415,1.0296261845058288,-0.019658907873916758,2
Carson PalmerC. Palmer,0.2993070663068709,0.35888638869435285,0.30967229642811334,0.0048298817406826015,0.30023783122549075,-0.3060323046467864,0.008042430811028223,-0.0652579976095243,0.15716802858298592,3
Brandon WeedenB. Weeden,0.22544334085259096,-0.09165635751793967,-0.32008290953083635,-0.49526987335169886,1.426595906133543,0.1937698909548149,-0.5634432409373284,-0.29987603663424284,-0.45368866099540545,1
Mark SanchezM. Sanchez,-0.587057639144488,-0.42956341717715907,-0.1387897441790175,0.5327129565604185,1.426595906133543,0.8601728184236166,0.008042430811028223,0.0129480153987152,0.3661453171229613,2
Nick FolesN. Foles,-1.3256948936872872,-1.1053775364955978,-0.8830458966759581,0.8383294735613187,0.30023783122549075,1.2489078594470844,0.008042430811028223,0.5603901064563918,0.776062306182145,1
Ryan FitzpatrickR. Fitzpatrick,-0.21773901187308847,-0.6548347902833053,-0.12924799863418493,0.060396521195391704,0.30023783122549075,1.082307127579884,1.1510137743077415,0.6385961194646312,-0.8383021322114292,2
Michael VickM. Vick,-0.14387528641880856,0.24625070214127973,-0.19604021744801292,-0.07852007744138093,-0.8261202436825615,0.3048370455329485,0.5795281025593848,-0.22167002362600333,0.776062306182145,1
Matt SimmsM. Simms,-1.6211497955044067,-1.7811916558140366,-1.6940942679867266,-0.6619697917158259,-0.8261202436825615,-0.8613680775374545,-1.134928912685685,-1.0037301537083985,-1.4784811336433636,0
Alex SmithA. Smith,0.07771588994403116,0.24625070214127973,-0.16741498081351522,-0.245219995805508,-0.8261202436825615,-0.13943157277958598,-0.5634432409373284,-0.7691121146836799,0.3396990597643043,2
Blake BortlesB. Bortles,0.22544334085259096,0.35888638869435285,0.2905888053384482,0.060396521195391704,0.30023783122549075,0.1937698909548149,0.008042430811028223,0.0911540284069547,0.27505265288758723,2
Andy DaltonA. Dalton,0.07771588994403116,0.020979329035133457,0.1570043677107922,0.060396521195391704,1.426595906133543,-0.02836441820145235,0.008042430811028223,-0.9255241407001589,-0.048179381495997924,2
Philip RiversP. Rivers,-0.5131939136902082,-0.7674704768363785,-0.7494614590483021,-0.3563532747149262,2.552953981041595,-1.0279688094046548,0.5795281025593848,-0.14346401061776382,-0.5962684832768604,0
Kellen ClemensK. Clemens,-1.9904684227758063,-2.006463028920183,-1.9708048887868712,-1.1065029073534984,-0.8261202436825615,-1.4722374277171895,-0.5634432409373284,-0.29987603663424284,-1.7289859602906426,0
Ryan TannehillR. Tannehill,0.2993070663068709,0.584157761800499,0.6818003726765837,0.33822971846893696,-0.8261202436825615,0.08270273637668127,-1.134928912685685,-1.0037301537083985,0.5108219014967913,3
Matt MooreM. Moore,-1.9166046973215265,-1.8938273423671097,-1.8658456877937128,-0.5786198325337624,-0.8261202436825615,-1.2501031185609222,-1.134928912685685,-1.0037301537083985,-0.7269666537015275,0
Mike WallaceM. Wallace,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Robert Griffin IIIR. Griffin,-0.14387528641880856,-0.09165635751793967,0.3287557875177785,0.4771463171057096,0.30023783122549075,1.082307127579884,1.722499446056098,1.0296261845058288,0.13190703766057135,1
Teddy BridgewaterT. Bridgewater,0.8902168699411102,0.8094291349066454,0.4909654617799322,-0.245219995805508,-0.8261202436825615,-0.8058345002483877,0.008042430811028223,0.24756605442343374,-0.011238577566445234,1
Austin DavisA. Davis,-0.43933018823592823,-0.6548347902833053,-1.0643390620277768,-0.8008863903525986,1.426595906133543,-0.8613680775374545,-0.5634432409373284,-0.7691121146836799,-0.47646182705424894,1
Colin KaepernickC. Kaepernick,0.22544334085259096,0.35888638869435285,0.1951713498901225,-0.022953437986671828,-0.8261202436825615,-0.5281666138030536,3.436956461301168,3.219394548736535,0.27505265288758723,1
Peyton ManningP. Manning,1.9981727517553087,1.7105146273312304,2.1130622044014693,0.11596316065010082,1.426595906133543,0.2493034682438817,-0.5634432409373284,-0.29987603663424284,-0.14685021304467163,2
Tom BradyT. Brady,1.7027178499381892,1.5978789407781573,1.1111789221940493,-0.27300331553286267,0.30023783122549075,-0.5837001910921205,-0.5634432409373284,-0.9255241407001589,0.010368307750839972,4
Derek CarrD. Carr,0.8163531444868303,0.584157761800499,-0.21512370853767807,-0.717536431170535,1.426595906133543,-0.7503009229593208,-0.5634432409373284,-0.6127000886672008,-0.21373725276563954,2
Russell WilsonR. Wilson,0.3731707917611508,-0.2042920440710128,-0.35824989171016663,-0.6064031522611171,-0.8261202436825615,0.13823631366574807,-0.5634432409373284,-0.8473181276919194,-0.8128540228377373,0
Joe FlaccoJ. Flacco,1.11180804630395,1.259971881118938,0.8249265558490723,-0.16187003662344446,0.30023783122549075,-0.08389799549051916,1.1510137743077415,1.655274288571745,0.27505265288758723,2
Ben RoethlisbergerB. Roethlisberger,0.5208982426697106,0.6967934483535723,1.1779711410078773,0.5327129565604185,-0.8261202436825615,0.9712399730017502,0.5795281025593848,0.4821840934481523,0.32921585864916114,6
Andrew LuckA. Luck,1.1856717717582297,0.6967934483535723,1.3115555786355333,0.11596316065010082,-0.8261202436825615,0.1937698909548149,-0.5634432409373284,-0.29987603663424284,-0.4655703128521933,4
Eli ManningE. Manning,1.6288541244839092,0.9220648214597185,1.3592643063596963,-0.10630339716873535,-0.8261202436825615,1.2489078594470844,0.5795281025593848,-0.22167002362600333,-0.6113490414027832,2
Brian HoyerB. Hoyer,-0.5131939136902082,-0.42956341717715907,-0.17695672635834778,0.3660130381962914,-0.8261202436825615,-0.4726330365139868,-1.134928912685685,-1.0037301537083985,0.18792053927114277,0
Andy DaltonA. Dalton,0.22544334085259096,-0.9927418499425247,-1.245632227379596,-1.3009861454449803,2.552953981041595,-1.0279688094046548,0.008042430811028223,0.0911540284069547,-1.9111712887613905,0
Jason CampbellJ. Campbell,-1.7688772464129665,-1.7811916558140366,-1.9994301254213689,-1.6899526216279435,-0.8261202436825615,-1.5833045822953231,-1.134928912685685,-1.0037301537083985,-0.7269666537015275,0
Alex SmithA. Smith,-0.07001156096452867,-0.2042920440710128,-0.3773333827998318,-0.3285699549875718,-0.8261202436825615,-0.5281666138030536,2.2939851178044544,1.0296261845058288,-0.20868080546577866,0
Kyle OrtonK. Orton,1.3333992226667897,1.1473361945658647,0.4050897518764391,-0.5230531930790533,-0.8261202436825615,-0.6392337683811873,-0.5634432409373284,-0.5344940756589613,-0.10070458708333085,1
Ryan TannehillR. Tannehill,0.5947619681239905,0.9220648214597185,-0.09108101645485464,-0.5230531930790533,0.30023783122549075,-0.9169016548265213,0.5795281025593848,1.2642442235305476,0.5387419440952492,1
Matthew StaffordM. Stafford,0.7424894190325504,0.6967934483535723,0.6054664083179231,-0.07852007744138093,0.30023783122549075,0.6935720865564162,0.5795281025593848,0.4821840934481523,0.024547826240308743,2
Sam MartinS. Martin,-2.0643321482300863,-1.8938273423671097,-1.8085952145247175,1.7273957048366633,-0.8261202436825615,-0.6947673456702541,-1.134928912685685,-1.0037301537083985,2.2790912660658176,0
Tony RomoT. Romo,-0.21773901187308847,0.1336150155882066,0.28104705979361566,0.504929636833064,-0.8261202436825615,1.7487100550486856,-0.5634432409373284,-0.5344940756589613,0.7203945669271938,3
Brandon WeedenB. Weeden,-2.1381958736843663,-2.006463028920183,-1.9898883798765363,0.19931311983216435,-0.8261202436825615,-1.5833045822953231,-1.134928912685685,-1.0037301537083985,2.2790912660658176,0
Blake BortlesB. Bortles,0.5208982426697106,0.35888638869435285,0.7008838637662488,0.14374648037745524,0.30023783122549075,0.9157063957126834,1.1510137743077415,1.1860382105223077,-0.15825299320500258,0
Colin KaepernickC. Kaepernick,0.15157961539831105,-0.5421991037302322,-0.062455779820356924,-0.18965335635079913,-0.8261202436825615,0.8046392411345498,1.1510137743077415,0.8732141584893498,-1.1027238936724455,1
Drew BreesD. Brees,1.2595354972125097,1.0347005080127916,0.7199673548559139,-0.3007866352602171,1.426595906133543,0.1937698909548149,0.008042430811028223,-0.6127000886672008,-0.1513385414056531,3
Zach MettenbergerZ. Mettenberger,-0.21773901187308847,-0.3169277306240859,-0.35824989171016663,-0.18965335635079913,0.30023783122549075,-0.9169016548265213,1.722499446056098,1.811686314588224,-0.17028926115201937,1
Joe FlaccoJ. Flacco,-0.21773901187308847,-0.3169277306240859,-0.4536673471584924,-0.27300331553286267,-0.8261202436825615,-0.2504987273577196,-0.5634432409373284,-0.3780820496424823,-0.17028926115201937,1
Ben RoethlisbergerB. Roethlisberger,0.96408059539539,1.259971881118938,1.2065963776423752,0.19931311983216435,1.426595906133543,2.415112982517487,0.008042430811028223,0.32577206743167325,0.46147484946230666,1
Michael VickM. Vick,-0.8825125409616077,-0.9927418499425247,-0.8067119323172975,0.0048298817406826015,-0.8261202436825615,1.6931764777596188,1.1510137743077415,-0.45628806265072186,-0.39296021817182236,2
Matt RyanM. Ryan,0.07771588994403116,0.1336150155882066,0.023419930083136215,-0.050736757714026505,-0.8261202436825615,0.13823631366574807,-0.5634432409373284,-0.45628806265072186,0.1457598391341532,1
Josh McCownJ. McCown,0.96408059539539,0.9220648214597185,0.805843064759407,-0.07852007744138093,1.426595906133543,-0.13943157277958598,1.1510137743077415,0.5603901064563918,0.042024907169188684,2
Peyton ManningP. Manning,1.03794432084967,1.372607567672011,1.1779711410078773,0.11596316065010082,1.426595906133543,0.8046392411345498,-1.134928912685685,-1.0037301537083985,0.5027843134760229,5
Brock OsweilerB. Osweiler,-1.8427409718672465,-1.8938273423671097,-1.9421796521523735,-1.3009861454449803,-0.8261202436825615,-1.5277710050062563,-1.134928912685685,-1.0037301537083985,-1.3281782376549962,0
Derek CarrD. Carr,1.2595354972125097,1.259971881118938,-0.2342071996273432,-0.8842363495346623,1.426595906133543,-0.4726330365139868,-1.134928912685685,-1.0037301537083985,0.10449617517029151,2
Austin DavisA. Davis,0.0038521644897512434,-0.2042920440710128,-0.005205306551361499,-0.022953437986671828,1.426595906133543,1.2489078594470844,2.2939851178044544,2.280922392637661,-0.32615893106588156,1
Carson PalmerC. Palmer,0.4470345172154307,0.6967934483535723,0.2333383320694528,-0.16187003662344446,0.30023783122549075,-1.0279688094046548,0.5795281025593848,0.4821840934481523,0.44205587065243984,0
Drew StantonD. Stanton,-1.8427409718672465,-1.7811916558140366,-1.2551739729244284,2.6998118952940717,-0.8261202436825615,0.6380385092673494,-1.134928912685685,-1.0037301537083985,-0.12575506974805864,1
Eli ManningE. Manning,1.03794432084967,1.1473361945658647,0.6340916449524208,-0.245219995805508,0.30023783122549075,0.41590420011108215,0.008042430811028223,0.0129480153987152,0.22950632076990027,1
Russell WilsonR. Wilson,-0.9563762664158876,-0.9927418499425247,-0.42504211052399465,0.7827628341066093,1.426595906133543,1.304441436736151,0.008042430811028223,-0.0652579976095243,-0.19648584433081945,0
Jay CutlerJ. Cutler,0.5208982426697106,0.35888638869435285,0.5291324439592625,0.03261320146803728,1.426595906133543,0.4714377774001489,0.5795281025593848,0.40397808043991273,-0.15825299320500258,1
Jimmy ClausenJ. Clausen,-1.9904684227758063,-2.006463028920183,-1.9612631432420387,-0.9953696284440803,-0.8261202436825615,-1.4167038504281226,-0.5634432409373284,-0.29987603663424284,-1.7289859602906426,0
Aaron RodgersA. Rodgers,-0.21773901187308847,-0.09165635751793967,0.9394275023870631,1.2272959497442817,-0.8261202436825615,2.0263779414940197,-1.134928912685685,-1.0037301537083985,0.27505265288758723,6
Matt FlynnM. Flynn,-1.8427409718672465,-2.006463028920183,-2.028055362055867,-1.8010859005373616,-0.8261202436825615,-1.8054388914515902,-1.134928912685685,-1.0037301537083985,-2.530601405561934,0
Cam NewtonC. Newton,0.7424894190325504,0.6967934483535723,0.8535517924835699,0.11596316065010082,2.552953981041595,0.1937698909548149,4.008442133049525,6.113017030041396,0.024547826240308743,2
Mark SanchezM. Sanchez,0.5208982426697106,0.1336150155882066,1.1016371766492168,0.4771463171057096,-0.8261202436825615,0.02716915908761446,-0.5634432409373284,-0.6909061016754404,-0.4832322277744453,2
Matt BarkleyM. Barkley,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Kyle OrtonK. Orton,0.6686256935782704,0.35888638869435285,-0.22466545408251065,-0.6619697917158259,-0.8261202436825615,-0.9724352321155881,0.008042430811028223,-0.22167002362600333,-0.34157461270571404,0
Ryan TannehillR. Tannehill,0.2993070663068709,0.8094291349066454,0.22379658652462023,-0.050736757714026505,-0.8261202436825615,-0.2504987273577196,1.722499446056098,1.7334803015799845,0.864475774410596,2
Teddy BridgewaterT. Bridgewater,-0.14387528641880856,-0.09165635751793967,-0.5586265481516507,-0.46748655362434444,0.30023783122549075,-0.6947673456702541,0.008042430811028223,-0.14346401061776382,0.13190703766057135,1
Jay CutlerJ. Cutler,0.96408059539539,1.372607567672011,1.0825536855595517,0.11596316065010082,1.426595906133543,0.41590420011108215,-1.134928912685685,-1.0037301537083985,0.6012914968933455,3
Ryan MallettR. Mallett,0.0038521644897512434,0.1336150155882066,-0.05291403427552436,-0.07852007744138093,0.30023783122549075,0.2493034682438817,-1.134928912685685,-1.0037301537083985,0.27505265288758723,2
Brian HoyerB. Hoyer,1.4811266735753494,0.1336150155882066,1.0825536855595517,-0.18965335635079913,0.30023783122549075,-0.08389799549051916,0.5795281025593848,0.5603901064563918,-1.3281782376549962,1
Mark SanchezM. Sanchez,1.03794432084967,0.8094291349066454,1.2352216142768728,0.17152980010480992,1.426595906133543,0.1937698909548149,0.5795281025593848,1.0296261845058288,-0.18041066828928276,2
Aaron RodgersA. Rodgers,0.4470345172154307,0.35888638869435285,1.18751288655271,0.6160629157424823,-0.8261202436825615,1.5265757458924183,-0.5634432409373284,-0.8473181276919194,-0.0589537826421172,3
Matt FlynnM. Flynn,-2.0643321482300863,-1.8938273423671097,-1.81813696006955,1.5884791061998906,-0.8261202436825615,-1.2501031185609222,-1.134928912685685,-1.0037301537083985,2.2790912660658176,0
Russell WilsonR. Wilson,0.15157961539831105,0.1336150155882066,-0.3677916372549992,-0.46748655362434444,-0.8261202436825615,-0.5281666138030536,0.008042430811028223,-0.22167002362600333,0.024547826240308743,2
Alex SmithA. Smith,-1.0302399918701675,-0.8801061633894516,-1.0357138253932792,-0.13408671689609003,-0.8261202436825615,-0.7503009229593208,-1.134928912685685,-1.0037301537083985,0.40030506621122686,0
Matt RyanM. Ryan,1.11180804630395,1.372607567672011,0.4909654617799322,-0.3563532747149262,-0.8261202436825615,-0.9169016548265213,0.008042430811028223,-0.3780820496424823,0.40865522709946944,1
Cam NewtonC. Newton,0.5208982426697106,0.47152207524742595,0.7199673548559139,0.17152980010480992,1.426595906133543,0.5825049319782826,0.008042430811028223,-0.45628806265072186,0.004236624079718449,2
Andy DaltonA. Dalton,-0.587057639144488,-0.3169277306240859,0.032961675627968784,0.7549795143792549,-0.8261202436825615,0.08270273637668127,-0.5634432409373284,-0.9255241407001589,0.6394233098290839,3
Drew BreesD. Brees,0.8163531444868303,1.5978789407781573,0.3669227696971088,-0.3007866352602171,-0.8261202436825615,-1.0835023866937217,-1.134928912685685,-1.0037301537083985,1.1059954924980733,1
Josh McCownJ. McCown,-0.5131939136902082,-0.42956341717715907,0.6818003726765837,1.449562507563118,-0.8261202436825615,1.082307127579884,0.008042430811028223,-0.45628806265072186,0.18792053927114277,2
Robert Griffin IIIR. Griffin,0.15157961539831105,0.47152207524742595,-0.09108101645485464,-0.21743667607815356,1.426595906133543,-0.3615658819358532,2.2939851178044544,2.124510366621182,0.5881836861966859,1
Peyton ManningP. Manning,1.776581575392469,1.7105146273312304,1.6455166727046733,-0.022953437986671828,1.426595906133543,0.3048370455329485,0.008042430811028223,0.5603901064563918,0.05238169586778428,1
Shaun HillS. Hill,-0.07001156096452867,0.1336150155882066,0.032961675627968784,0.08817984092274614,-0.8261202436825615,1.4710421686033515,0.5795281025593848,0.0911540284069547,0.41326221241712086,1
Colin KaepernickC. Kaepernick,-0.07001156096452867,-0.42956341717715907,-0.22466545408251065,-0.16187003662344446,-0.8261202436825615,0.6380385092673494,-0.5634432409373284,-0.3780820496424823,-0.6233094840543775,1
Andy LeeA. Lee,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Eli ManningE. Manning,1.11180804630395,0.35888638869435285,0.6054664083179231,-0.3007866352602171,4.805670130857699,0.02716915908761446,0.008042430811028223,0.16936004141519423,-0.7937679408074686,1
Derek CarrD. Carr,0.2993070663068709,-0.3169277306240859,-0.42504211052399465,-0.6064031522611171,-0.8261202436825615,-0.08389799549051916,0.008042430811028223,-0.22167002362600333,-0.9037935901584302,0
Philip RiversP. Rivers,0.2993070663068709,0.35888638869435285,-0.22466545408251065,-0.43970323389698973,-0.8261202436825615,-0.8058345002483877,0.008042430811028223,0.0129480153987152,0.15716802858298592,1
Matthew StaffordM. Stafford,0.0038521644897512434,-0.09165635751793967,-0.32008290953083635,-0.3285699549875718,0.30023783122549075,-0.3615658819358532,1.1510137743077415,0.4821840934481523,-0.12575506974805864,0
Drew StantonD. Stanton,0.15157961539831105,0.24625070214127973,0.8535517924835699,0.6438462354698367,1.426595906133543,0.6935720865564162,-1.134928912685685,-1.0037301537083985,0.21242644622576778,2
Tom BradyT. Brady,0.0038521644897512434,0.020979329035133457,0.3860062607867739,0.3660130381962914,1.426595906133543,0.13823631366574807,-1.134928912685685,-1.0037301537083985,0.07464879156976431,2
Andrew LuckA. Luck,0.6686256935782704,0.47152207524742595,0.8249265558490723,0.14374648037745524,0.30023783122549075,0.5269713546892157,-0.5634432409373284,-1.0037301537083985,-0.18741779630738856,2
Ben RoethlisbergerB. Roethlisberger,0.15157961539831105,0.24625070214127973,-0.09108101645485464,-0.21743667607815356,0.30023783122549075,-0.7503009229593208,1.722499446056098,1.1078321975140684,0.21242644622576778,1
Zach MettenbergerZ. Mettenberger,-0.43933018823592823,-0.42956341717715907,0.4432567340557694,1.0328127116528,0.30023783122549075,2.415112982517487,-1.134928912685685,-1.0037301537083985,0.024547826240308743,2
Alex SmithA. Smith,0.4470345172154307,0.1336150155882066,0.1665461132556248,-0.21743667607815356,-0.8261202436825615,-0.3615658819358532,0.008042430811028223,0.32577206743167325,-0.39296021817182236,2
Derek CarrD. Carr,0.3731707917611508,-0.09165635751793967,-0.4059586194343295,-0.6341864719884714,-0.8261202436825615,0.02716915908761446,-0.5634432409373284,-0.8473181276919194,-0.6410792845653179,1
Brian HoyerB. Hoyer,0.7424894190325504,0.47152207524742595,1.006219721200891,0.22709643955951878,2.552953981041595,0.1937698909548149,-0.5634432409373284,-0.29987603663424284,-0.276057965736426,0
Josh GordonJ. Gordon,-2.1381958736843663,-2.119098715473256,-2.066222344235197,-2.023352458356198,-0.8261202436825615,-2.0275732006078577,-1.134928912685685,-1.0037301537083985,-3.7330245734688723,0
Matt RyanM. Ryan,0.96408059539539,0.9220648214597185,0.5386741895040951,-0.27300331553286267,0.30023783122549075,-0.2504987273577196,0.5795281025593848,0.6385961194646312,0.042024907169188684,2
Zach MettenbergerZ. Mettenberger,0.6686256935782704,0.1336150155882066,1.2256798687320403,0.42157967765100074,0.30023783122549075,1.7487100550486856,1.722499446056098,2.5937464446706193,-0.649888245502365,2
Mark SanchezM. Sanchez,0.96408059539539,1.259971881118938,0.8630935380284025,-0.050736757714026505,1.426595906133543,-0.6947673456702541,0.008042430811028223,-0.29987603663424284,0.46147484946230666,1
Matthew StaffordM. Stafford,1.1856717717582297,-0.09165635751793967,0.45279847960060193,-0.43970323389698973,0.30023783122549075,0.3048370455329485,0.008042430811028223,0.5603901064563918,-1.3804575058248632,0
Tom BradyT. Brady,1.7027178499381892,2.161057373543523,1.2638468509113705,-0.18965335635079913,0.30023783122549075,-0.6947673456702541,-1.134928912685685,-1.0037301537083985,0.5775490473295841,2
Aaron RodgersA. Rodgers,-0.07001156096452867,0.020979329035133457,-0.0719975253651895,-0.022953437986671828,-0.8261202436825615,-0.13943157277958598,-0.5634432409373284,-0.8473181276919194,0.20594787312282078,2
Teddy BridgewaterT. Bridgewater,0.5208982426697106,0.24625070214127973,-0.062455779820356924,-0.43970323389698973,0.30023783122549075,-0.7503009229593208,0.008042430811028223,0.0911540284069547,-0.32074261048972424,2
Blake BortlesB. Bortles,-0.21773901187308847,-0.42956341717715907,-0.6731274946896415,-0.5230531930790533,0.30023783122549075,0.02716915908761446,1.1510137743077415,1.4988622625552661,-0.39296021817182236,0
Andrew LuckA. Luck,0.15157961539831105,0.24625070214127973,0.3478392786074436,0.17152980010480992,-0.8261202436825615,2.0263779414940197,1.722499446056098,2.0463043536129426,0.21242644622576778,1
Andy DaltonA. Dalton,0.3731707917611508,0.584157761800499,0.1570043677107922,-0.16187003662344446,0.30023783122549075,-0.9169016548265213,-1.134928912685685,-1.0037301537083985,0.38956914506920065,1
Ryan MallettR. Mallett,1.11180804630395,0.24625070214127973,-0.26283243626184094,-0.8564530298073076,0.30023783122549075,-0.8058345002483877,-0.5634432409373284,-0.6127000886672008,-0.9273705150193504,0
Michael VickM. Vick,-0.8086488155073278,-1.3306489096017442,-1.3410496828279215,-0.9120196692620167,0.30023783122549075,-0.13943157277958598,1.722499446056098,1.342450236538787,-1.518034527324513,0
Geno SmithG. Smith,-1.3256948936872872,-0.9927418499425247,-1.217006990745098,0.03261320146803728,-0.8261202436825615,-0.4726330365139868,0.008042430811028223,-0.29987603663424284,1.2770719594767026,0
Kyle OrtonK. Orton,0.15157961539831105,0.584157761800499,0.1283791310762945,-0.022953437986671828,-0.8261202436825615,0.02716915908761446,-0.5634432409373284,-0.22167002362600333,0.776062306182145,2
Josh McCownJ. McCown,1.3333992226667897,0.6967934483535723,1.18751288655271,-0.050736757714026505,1.426595906133543,0.9712399730017502,1.722499446056098,2.124510366621182,-0.6017142403778879,1
Jay CutlerJ. Cutler,-0.21773901187308847,-0.2042920440710128,-0.8257954234069627,-0.6897531114431806,-0.8261202436825615,-0.5837001910921205,0.5795281025593848,0.40397808043991273,0.05238169586778428,1
